alpha,instance_id,read_idx,hd,energy,delta_energy,is_target
0.02,0,0,157,-4935.640000000553,33.319999999446736,0
0.02,0,1,165,-4934.260000000551,34.699999999448664,0
0.02,0,2,152,-4931.82000000056,37.13999999944008,0
0.02,0,3,158,-4931.72000000054,37.23999999946045,0
0.02,0,4,162,-4931.700000000544,37.25999999945634,0
0.02,0,5,159,-4931.340000000556,37.61999999944419,0
0.02,0,6,178,-4931.160000000541,37.79999999945903,0
0.02,0,7,163,-4931.060000000553,37.89999999944666,0
0.02,0,8,169,-4930.980000000543,37.979999999456595,0
0.02,0,9,172,-4930.920000000547,38.03999999945336,0
0.02,0,10,160,-4930.900000000541,38.05999999945925,0
0.02,0,11,160,-4930.320000000543,38.63999999945736,0
0.02,0,12,179,-4930.160000000557,38.79999999944266,0
0.02,0,13,166,-4930.060000000541,38.899999999459396,0
0.02,0,14,184,-4930.000000000557,38.959999999443426,0
0.02,0,15,164,-4929.980000000555,38.97999999944477,0
0.02,0,16,165,-4929.640000000553,39.319999999446736,0
0.02,0,17,162,-4929.280000000551,39.67999999944914,0
0.02,0,18,183,-4929.280000000545,39.679999999454594,0
0.02,0,19,189,-4929.120000000544,39.83999999945627,0
0.02,0,20,189,-4928.980000000536,39.97999999946387,0
0.02,0,21,169,-4928.940000000546,40.01999999945383,0
0.02,0,22,165,-4928.200000000557,40.7599999994427,0
0.02,0,23,180,-4928.180000000549,40.77999999945132,0
0.02,0,24,175,-4928.120000000544,40.83999999945627,0
0.02,0,25,173,-4928.08000000056,40.87999999943986,0
0.02,0,26,161,-4927.880000000557,41.07999999944332,0
0.02,0,27,169,-4927.840000000541,41.11999999945874,0
0.02,0,28,167,-4927.640000000553,41.319999999446736,0
0.02,0,29,182,-4926.94000000055,42.01999999945019,0
0.02,0,30,181,-4926.920000000547,42.03999999945336,0
0.02,0,31,161,-4926.84000000055,42.11999999944965,0
0.02,0,32,163,-4926.760000000554,42.199999999445936,0
0.02,0,33,175,-4926.660000000546,42.299999999454485,0
0.02,0,34,168,-4926.66000000056,42.29999999943993,0
0.02,0,35,174,-4926.58000000054,42.37999999945987,0
0.02,0,36,176,-4926.560000000542,42.39999999945849,0
0.02,0,37,189,-4926.320000000529,42.639999999471,0
0.02,0,38,165,-4926.320000000555,42.639999999444626,0
0.02,0,39,167,-4926.2800000005445,42.679999999455504,0
0.02,0,40,175,-4926.100000000548,42.85999999945216,0
0.02,0,41,158,-4926.06000000056,42.8999999994403,0
0.02,0,42,185,-4925.740000000561,43.219999999439096,0
0.02,0,43,174,-4925.740000000544,43.21999999945638,0
0.02,0,44,196,-4925.6800000005305,43.27999999946951,0
0.02,0,45,176,-4925.340000000544,43.61999999945601,0
0.02,0,46,178,-4924.820000000544,44.13999999945645,0
0.02,0,47,195,-4924.820000000533,44.13999999946736,0
0.02,0,48,182,-4924.680000000548,44.27999999945223,0
0.02,0,49,191,-4924.660000000546,44.299999999454485,0
0.02,0,50,179,-4924.500000000537,44.459999999463435,0
0.02,0,51,193,-4924.480000000543,44.479999999456595,0
0.02,0,52,177,-4924.440000000539,44.519999999461106,0
0.02,0,53,179,-4924.380000000561,44.57999999943877,0
0.02,0,54,191,-4924.360000000534,44.59999999946649,0
0.02,0,55,172,-4924.00000000055,44.95999999944979,0
0.02,0,56,170,-4923.800000000538,45.15999999946234,0
0.02,0,57,178,-4923.720000000552,45.23999999944772,0
0.02,0,58,166,-4923.680000000537,45.27999999946314,0
0.02,0,59,195,-4923.640000000539,45.31999999946129,0
0.02,0,60,189,-4923.200000000523,45.75999999947726,0
0.02,0,61,175,-4923.020000000545,45.93999999945481,0
0.02,0,62,169,-4922.880000000543,46.07999999945696,0
0.02,0,63,185,-4922.720000000548,46.239999999452266,0
0.02,0,64,185,-4922.680000000554,46.27999999944586,0
0.02,0,65,194,-4922.140000000545,46.81999999945492,0
0.02,0,66,162,-4922.060000000554,46.899999999445754,0
0.02,0,67,186,-4921.980000000528,46.97999999947206,0
0.02,0,68,188,-4921.920000000531,47.03999999946882,0
0.02,0,69,167,-4921.74000000053,47.21999999947002,0
0.02,0,70,192,-4921.580000000556,47.37999999944441,0
0.02,0,71,196,-4921.560000000551,47.39999999944939,0
0.02,0,72,190,-4921.380000000522,47.57999999947788,0
0.02,0,73,162,-4921.260000000534,47.699999999465945,0
0.02,0,74,180,-4921.080000000544,47.87999999945623,0
0.02,0,75,200,-4920.920000000532,48.03999999946791,0
0.02,0,76,183,-4920.860000000521,48.09999999947922,0
0.02,0,77,174,-4920.640000000522,48.31999999947766,0
0.02,0,78,194,-4920.440000000521,48.519999999479296,0
0.02,0,79,196,-4920.36000000053,48.59999999947013,0
0.02,0,80,191,-4920.120000000541,48.839999999458996,0
0.02,0,81,189,-4919.900000000525,49.05999999947471,0
0.02,0,82,185,-4919.780000000546,49.179999999453685,0
0.02,0,83,202,-4919.720000000541,49.23999999945863,0
0.02,0,84,180,-4919.700000000547,49.2599999994527,0
0.02,0,85,194,-4919.600000000546,49.359999999453976,0
0.02,0,86,181,-4919.28000000054,49.67999999946005,0
0.02,0,87,186,-4919.12000000054,49.839999999459906,0
0.02,0,88,187,-4918.860000000542,50.099999999458305,0
0.02,0,89,193,-4918.860000000528,50.09999999947195,0
0.02,0,90,197,-4918.840000000554,50.11999999944601,0
0.02,0,91,192,-4918.820000000544,50.13999999945645,0
0.02,0,92,181,-4918.020000000548,50.939999999452084,0
0.02,0,93,193,-4916.700000000542,52.25999999945816,0
0.02,0,94,194,-4916.0800000005465,52.8799999994535,0
0.02,0,95,198,-4915.160000000542,53.79999999945812,0
0.02,0,96,209,-4915.0600000005315,53.89999999946849,0
0.02,0,97,207,-4913.940000000528,55.01999999947202,0
0.02,0,98,198,-4913.520000000536,55.43999999946391,0
0.02,0,99,199,-4913.080000000528,55.87999999947169,0
0.0,1,0,463,-4453.0,16.0,0
0.0,1,1,496,-4451.0,18.0,0
0.0,1,2,441,-4450.0,19.0,0
0.0,1,3,473,-4450.0,19.0,0
0.0,1,4,434,-4449.0,20.0,0
0.0,1,5,469,-4449.0,20.0,0
0.0,1,6,485,-4449.0,20.0,0
0.0,1,7,476,-4449.0,20.0,0
0.0,1,8,472,-4449.0,20.0,0
0.0,1,9,448,-4449.0,20.0,0
0.0,1,10,485,-4449.0,20.0,0
0.0,1,11,462,-4448.0,21.0,0
0.0,1,12,492,-4448.0,21.0,0
0.0,1,13,472,-4448.0,21.0,0
0.0,1,14,430,-4447.0,22.0,0
0.0,1,15,481,-4447.0,22.0,0
0.0,1,16,478,-4446.0,23.0,0
0.0,1,17,458,-4446.0,23.0,0
0.0,1,18,491,-4446.0,23.0,0
0.0,1,19,509,-4446.0,23.0,0
0.0,1,20,526,-4446.0,23.0,0
0.0,1,21,459,-4446.0,23.0,0
0.0,1,22,468,-4446.0,23.0,0
0.0,1,23,506,-4446.0,23.0,0
0.0,1,24,474,-4446.0,23.0,0
0.0,1,25,513,-4446.0,23.0,0
0.0,1,26,503,-4446.0,23.0,0
0.0,1,27,483,-4445.0,24.0,0
0.0,1,28,496,-4445.0,24.0,0
0.0,1,29,454,-4445.0,24.0,0
0.0,1,30,459,-4445.0,24.0,0
0.0,1,31,490,-4444.0,25.0,0
0.0,1,32,482,-4444.0,25.0,0
0.0,1,33,480,-4444.0,25.0,0
0.0,1,34,472,-4443.0,26.0,0
0.0,1,35,480,-4443.0,26.0,0
0.0,1,36,491,-4443.0,26.0,0
0.0,1,37,487,-4443.0,26.0,0
0.0,1,38,515,-4443.0,26.0,0
0.0,1,39,512,-4443.0,26.0,0
0.0,1,40,460,-4443.0,26.0,0
0.0,1,41,488,-4443.0,26.0,0
0.0,1,42,477,-4443.0,26.0,0
0.0,1,43,481,-4443.0,26.0,0
0.0,1,44,470,-4442.0,27.0,0
0.0,1,45,476,-4442.0,27.0,0
0.0,1,46,474,-4442.0,27.0,0
0.0,1,47,469,-4442.0,27.0,0
0.0,1,48,477,-4442.0,27.0,0
0.0,1,49,483,-4442.0,27.0,0
0.0,1,50,441,-4442.0,27.0,0
0.0,1,51,479,-4442.0,27.0,0
0.0,1,52,493,-4442.0,27.0,0
0.0,1,53,458,-4442.0,27.0,0
0.0,1,54,449,-4441.0,28.0,0
0.0,1,55,492,-4441.0,28.0,0
0.0,1,56,468,-4441.0,28.0,0
0.0,1,57,484,-4441.0,28.0,0
0.0,1,58,470,-4441.0,28.0,0
0.0,1,59,503,-4441.0,28.0,0
0.0,1,60,500,-4441.0,28.0,0
0.0,1,61,484,-4441.0,28.0,0
0.0,1,62,508,-4441.0,28.0,0
0.0,1,63,467,-4441.0,28.0,0
0.0,1,64,508,-4441.0,28.0,0
0.0,1,65,503,-4441.0,28.0,0
0.0,1,66,467,-4440.0,29.0,0
0.0,1,67,462,-4440.0,29.0,0
0.0,1,68,447,-4440.0,29.0,0
0.0,1,69,482,-4439.0,30.0,0
0.0,1,70,516,-4439.0,30.0,0
0.0,1,71,524,-4439.0,30.0,0
0.0,1,72,483,-4439.0,30.0,0
0.0,1,73,474,-4439.0,30.0,0
0.0,1,74,502,-4439.0,30.0,0
0.0,1,75,478,-4438.0,31.0,0
0.0,1,76,451,-4438.0,31.0,0
0.0,1,77,501,-4438.0,31.0,0
0.0,1,78,498,-4438.0,31.0,0
0.0,1,79,480,-4438.0,31.0,0
0.0,1,80,481,-4438.0,31.0,0
0.0,1,81,477,-4437.0,32.0,0
0.0,1,82,495,-4437.0,32.0,0
0.0,1,83,479,-4437.0,32.0,0
0.0,1,84,492,-4437.0,32.0,0
0.0,1,85,470,-4437.0,32.0,0
0.0,1,86,498,-4437.0,32.0,0
0.0,1,87,504,-4436.0,33.0,0
0.0,1,88,520,-4436.0,33.0,0
0.0,1,89,492,-4435.0,34.0,0
0.0,1,90,456,-4435.0,34.0,0
0.0,1,91,489,-4435.0,34.0,0
0.0,1,92,455,-4434.0,35.0,0
0.0,1,93,521,-4434.0,35.0,0
0.0,1,94,512,-4434.0,35.0,0
0.0,1,95,519,-4433.0,36.0,0
0.0,1,96,501,-4432.0,37.0,0
0.0,1,97,518,-4432.0,37.0,0
0.0,1,98,485,-4431.0,38.0,0
0.0,1,99,518,-4429.0,40.0,0
0.001,1,0,421,-4472.828000000402,19.06699999959801,0
0.001,1,1,429,-4471.762000000392,20.132999999608728,0
0.001,1,2,443,-4471.568000000416,20.326999999584586,0
0.001,1,3,438,-4469.811000000402,22.083999999598745,0
0.001,1,4,469,-4469.403000000396,22.49199999960456,0
0.001,1,5,497,-4469.184000000406,22.710999999594605,0
0.001,1,6,433,-4468.698000000403,23.19699999959721,0
0.001,1,7,444,-4468.642000000411,23.25299999958952,0
0.001,1,8,473,-4468.408000000409,23.486999999591717,0
0.001,1,9,443,-4467.717000000404,24.177999999596068,0
0.001,1,10,439,-4467.667000000417,24.227999999583517,0
0.001,1,11,449,-4467.62700000041,24.267999999590756,0
0.001,1,12,465,-4467.451000000407,24.44399999959387,0
0.001,1,13,449,-4467.429000000396,24.46599999960472,0
0.001,1,14,481,-4467.31600000042,24.578999999580446,0
0.001,1,15,433,-4466.753000000403,25.14199999959783,0
0.001,1,16,445,-4466.7100000004175,25.184999999582942,0
0.001,1,17,450,-4466.469000000394,25.425999999606574,0
0.001,1,18,488,-4466.242000000408,25.652999999592794,0
0.001,1,19,495,-4466.150000000401,25.744999999599713,0
0.001,1,20,419,-4465.914000000425,25.980999999575033,0
0.001,1,21,459,-4465.507000000411,26.387999999589738,0
0.001,1,22,468,-4465.504000000422,26.390999999578526,0
0.001,1,23,461,-4465.457000000405,26.437999999595377,0
0.001,1,24,481,-4465.20400000041,26.69099999959053,0
0.001,1,25,494,-4465.138000000385,26.7569999996158,0
0.001,1,26,411,-4464.981000000423,26.913999999577754,0
0.001,1,27,441,-4464.693000000404,27.20199999959641,0
0.001,1,28,461,-4464.583000000414,27.311999999586078,0
0.001,1,29,464,-4464.560000000412,27.334999999588035,0
0.001,1,30,459,-4464.4770000004155,27.417999999584936,0
0.001,1,31,472,-4464.399000000414,27.495999999586274,0
0.001,1,32,495,-4464.207000000373,27.68799999962721,0
0.001,1,33,482,-4464.204000000408,27.69099999959235,0
0.001,1,34,429,-4463.824000000412,28.07099999958882,0
0.001,1,35,430,-4463.739000000425,28.155999999575215,0
0.001,1,36,436,-4463.667000000398,28.227999999602616,0
0.001,1,37,455,-4463.600000000426,28.29499999957443,0
0.001,1,38,452,-4463.585000000394,28.30999999960659,0
0.001,1,39,468,-4463.443000000416,28.451999999584586,0
0.001,1,40,494,-4463.195000000399,28.69999999960146,0
0.001,1,41,436,-4462.759000000433,29.135999999567503,0
0.001,1,42,438,-4462.6600000004,29.234999999600404,0
0.001,1,43,443,-4462.6450000004,29.249999999600732,0
0.001,1,44,448,-4462.599000000412,29.295999999588275,0
0.001,1,45,462,-4462.4220000004,29.472999999600688,0
0.001,1,46,463,-4462.380000000382,29.51499999961834,0
0.001,1,47,446,-4461.6210000004185,30.273999999581974,0
0.001,1,48,455,-4461.528000000409,30.366999999591826,0
0.001,1,49,479,-4461.371000000406,30.523999999594707,0
0.001,1,50,483,-4461.236000000409,30.658999999591288,0
0.001,1,51,482,-4461.227000000392,30.667999999608583,0
0.001,1,52,448,-4460.601000000415,31.29399999958514,0
0.001,1,53,451,-4460.561000000418,31.333999999582375,0
0.001,1,54,472,-4460.404000000403,31.49099999959708,0
0.001,1,55,463,-4460.38100000041,31.51399999959085,0
0.001,1,56,461,-4460.35300000041,31.54199999959019,0
0.001,1,57,485,-4460.3130000004,31.581999999600157,0
0.001,1,58,452,-4459.602000000409,32.2929999995913,0
0.001,1,59,470,-4459.512000000391,32.38299999960964,0
0.001,1,60,442,-4458.654000000412,33.240999999587984,0
0.001,1,61,463,-4458.516000000413,33.378999999586995,0
0.001,1,62,468,-4458.449000000395,33.44599999960519,0
0.001,1,63,477,-4458.310000000391,33.58499999960986,0
0.001,1,64,490,-4458.228000000382,33.66699999961838,0
0.001,1,65,504,-4458.1020000003855,33.79299999961495,0
0.001,1,66,443,-4457.687000000418,34.20799999958217,0
0.001,1,67,467,-4457.505000000414,34.38999999958651,0
0.001,1,68,456,-4457.480000000413,34.41499999958705,0
0.001,1,69,462,-4457.478000000423,34.416999999577456,0
0.001,1,70,485,-4457.32000000042,34.57499999958054,0
0.001,1,71,492,-4457.2300000004,34.664999999600695,0
0.001,1,72,443,-4456.603000000417,35.29199999958382,0
0.001,1,73,466,-4456.447000000396,35.44799999960469,0
0.001,1,74,467,-4456.432000000393,35.462999999607746,0
0.001,1,75,486,-4456.186000000384,35.708999999616026,0
0.001,1,76,471,-4455.472000000403,36.42299999959778,0
0.001,1,77,466,-4455.351000000417,36.54399999958332,0
0.001,1,78,475,-4455.282000000401,36.6129999995992,0
0.001,1,79,475,-4455.247000000412,36.64799999958814,0
0.001,1,80,514,-4454.963000000399,36.93199999960143,0
0.001,1,81,432,-4454.708000000407,37.186999999593354,0
0.001,1,82,448,-4454.586000000408,37.30899999959274,0
0.001,1,83,452,-4454.521000000419,37.37399999958143,0
0.001,1,84,467,-4454.47900000041,37.415999999589985,0
0.001,1,85,461,-4454.410000000417,37.484999999583124,0
0.001,1,86,491,-4454.3140000004005,37.58099999959995,0
0.001,1,87,487,-4454.240000000398,37.654999999602296,0
0.001,1,88,492,-4454.178000000386,37.71699999961402,0
0.001,1,89,510,-4454.037000000383,37.85799999961728,0
0.001,1,90,451,-4453.553000000415,38.34199999958582,0
0.001,1,91,477,-4453.274000000396,38.620999999604464,0
0.001,1,92,488,-4453.262000000408,38.63299999959236,0
0.001,1,93,493,-4452.313000000389,39.58199999961107,0
0.001,1,94,502,-4452.050000000371,39.84499999962918,0
0.001,1,95,491,-4451.168000000393,40.72699999960787,0
0.001,1,96,501,-4450.10000000039,41.79499999961081,0
0.001,1,97,487,-4449.280000000417,42.61499999958323,0
0.001,1,98,479,-4449.249000000412,42.64599999958864,0
0.001,1,99,467,-4448.454000000424,43.44099999957689,0
0.003,1,0,403,-4509.3240000000105,28.360999999989872,0
0.003,1,1,415,-4507.6010000000015,30.083999999998923,0
0.003,1,2,401,-4506.29699999999,31.388000000010834,0
0.003,1,3,407,-4506.276000000002,31.40899999999874,0
0.003,1,4,413,-4506.125999999999,31.559000000001106,0
0.003,1,5,410,-4506.056999999982,31.6280000000188,0
0.003,1,6,414,-4505.7629999999945,31.922000000005937,0
0.003,1,7,426,-4504.606999999994,33.078000000006796,0
0.003,1,8,439,-4504.29799999999,33.38700000001063,0
0.003,1,9,407,-4504.27299999999,33.412000000010266,0
0.003,1,10,414,-4504.023999999999,33.66100000000097,0
0.003,1,11,428,-4504.019,33.66600000000017,0
0.003,1,12,399,-4503.876999999998,33.80800000000272,0
0.003,1,13,420,-4503.577000000007,34.10799999999381,0
0.003,1,14,431,-4503.447999999988,34.23700000001281,0
0.003,1,15,402,-4503.377999999992,34.307000000007974,0
0.003,1,16,452,-4502.679999999991,35.005000000009204,0
0.003,1,17,419,-4502.5080000000025,35.17699999999786,0
0.003,1,18,476,-4502.184999999995,35.50000000000546,0
0.003,1,19,431,-4502.055000000009,35.629999999991014,0
0.003,1,20,443,-4501.944000000004,35.74099999999635,0
0.003,1,21,416,-4501.690999999994,35.994000000006054,0
0.003,1,22,420,-4501.547000000005,36.13799999999537,0
0.003,1,23,423,-4501.468999999996,36.21600000000399,0
0.003,1,24,427,-4501.442,36.24300000000039,0
0.003,1,25,430,-4501.426999999995,36.25800000000527,0
0.003,1,26,417,-4500.801999999983,36.88300000001709,0
0.003,1,27,448,-4500.733999999986,36.951000000014574,0
0.003,1,28,461,-4500.352999999982,37.332000000018525,0
0.003,1,29,434,-4500.217000000004,37.46799999999621,0
0.003,1,30,440,-4500.1899999999905,37.495000000009895,0
0.003,1,31,406,-4500.0120000000015,37.672999999998865,0
0.003,1,32,436,-4499.991999999986,37.69300000001476,0
0.003,1,33,453,-4499.788000000003,37.896999999997206,0
0.003,1,34,381,-4499.689999999983,37.99500000001717,0
0.003,1,35,462,-4499.337999999994,38.34700000000612,0
0.003,1,36,471,-4499.271999999985,38.41300000001502,0
0.003,1,37,436,-4499.270999999997,38.4140000000034,0
0.003,1,38,439,-4499.030999999995,38.654000000005,0
0.003,1,39,428,-4498.54700000001,39.137999999990825,0
0.003,1,40,392,-4498.387000000006,39.29799999999432,0
0.003,1,41,465,-4498.349999999999,39.335000000000946,0
0.003,1,42,425,-4498.292000000004,39.39299999999639,0
0.003,1,43,442,-4498.186999999986,39.498000000014144,0
0.003,1,44,441,-4498.04900000001,39.63599999999042,0
0.003,1,45,408,-4498.011999999997,39.67300000000341,0
0.003,1,46,446,-4498.006999999993,39.67800000000716,0
0.003,1,47,451,-4497.962000000019,39.72299999998177,0
0.003,1,48,434,-4497.826999999998,39.858000000001994,0
0.003,1,49,409,-4497.7540000000035,39.93099999999686,0
0.003,1,50,450,-4497.7309999999925,39.95400000000791,0
0.003,1,51,466,-4497.604999999985,40.08000000001539,0
0.003,1,52,460,-4497.533000000007,40.15199999999368,0
0.003,1,53,436,-4497.471999999991,40.21300000000974,0
0.003,1,54,438,-4497.294999999983,40.39000000001761,0
0.003,1,55,404,-4497.0869999999995,40.598000000000866,0
0.003,1,56,475,-4497.020000000009,40.66499999999178,0
0.003,1,57,445,-4496.9110000000155,40.77399999998488,0
0.003,1,58,450,-4496.724999999996,40.960000000004584,0
0.003,1,59,426,-4496.703000000002,40.98199999999815,0
0.003,1,60,422,-4496.624999999994,41.06000000000677,0
0.003,1,61,394,-4496.393000000003,41.29199999999764,0
0.003,1,62,441,-4496.216999999997,41.468000000003485,0
0.003,1,63,436,-4496.078999999994,41.606000000006134,0
0.003,1,64,444,-4495.956000000005,41.72899999999572,0
0.003,1,65,419,-4495.882999999985,41.80200000001514,0
0.003,1,66,457,-4495.736999999998,41.94800000000214,0
0.003,1,67,390,-4495.134999999993,42.55000000000746,0
0.003,1,68,443,-4495.075999999983,42.60900000001766,0
0.003,1,69,421,-4494.921999999987,42.76300000001356,0
0.003,1,70,434,-4494.39699999998,43.288000000020475,0
0.003,1,71,437,-4494.357999999999,43.327000000001135,0
0.003,1,72,407,-4494.140999999992,43.544000000008054,0
0.003,1,73,433,-4493.330999999993,44.354000000007545,0
0.003,1,74,450,-4492.877999999992,44.807000000007974,0
0.003,1,75,423,-4492.579999999963,45.10500000003776,0
0.003,1,76,427,-4492.234999999989,45.45000000001164,0
0.003,1,77,436,-4492.217000000011,45.46799999998984,0
0.003,1,78,405,-4492.068999999989,45.61600000001181,0
0.003,1,79,440,-4491.83599999999,45.849000000010165,0
0.003,1,80,458,-4491.640999999996,46.04400000000442,0
0.003,1,81,484,-4491.627000000005,46.057999999995445,0
0.003,1,82,421,-4491.538000000002,46.146999999998116,0
0.003,1,83,451,-4490.913999999993,46.77100000000701,0
0.003,1,84,410,-4490.904000000009,46.780999999991764,0
0.003,1,85,452,-4490.841999999998,46.843000000002576,0
0.003,1,86,456,-4490.754999999991,46.930000000009386,0
0.003,1,87,454,-4490.523999999995,47.161000000005515,0
0.003,1,88,430,-4490.08799999999,47.59700000001067,0
0.003,1,89,465,-4489.2479999999905,48.4370000000099,0
0.003,1,90,435,-4489.210999999979,48.47400000002108,0
0.003,1,91,430,-4488.508000000003,49.17699999999695,0
0.003,1,92,444,-4488.171999999997,49.51300000000356,0
0.003,1,93,443,-4487.874999999977,49.81000000002314,0
0.003,1,94,451,-4487.856999999984,49.8280000000168,0
0.003,1,95,423,-4487.582999999996,50.10200000000441,0
0.003,1,96,445,-4485.98,51.70500000000084,0
0.003,1,97,471,-4484.236000000006,53.44899999999416,0
0.003,1,98,474,-4483.11600000001,54.56899999999041,0
0.003,1,99,453,-4477.655999999988,60.029000000012275,0
0.005,1,0,341,-4553.420000000598,30.054999999402753,0
0.005,1,1,361,-4552.975000000578,30.49999999942247,0
0.005,1,2,356,-4551.960000000598,31.51499999940279,0
0.005,1,3,372,-4551.7500000005675,31.72499999943284,0
0.005,1,4,350,-4551.745000000596,31.729999999404754,0
0.005,1,5,371,-4550.970000000573,32.50499999942713,0
0.005,1,6,370,-4550.660000000582,32.81499999941843,0
0.005,1,7,365,-4550.265000000597,33.20999999940341,0
0.005,1,8,384,-4550.155000000573,33.31999999942764,0
0.005,1,9,379,-4549.535000000584,33.939999999416614,0
0.005,1,10,381,-4549.42500000057,34.04999999942993,0
0.005,1,11,390,-4549.365000000578,34.10999999942214,0
0.005,1,12,389,-4549.070000000582,34.40499999941858,0
0.005,1,13,380,-4548.580000000583,34.89499999941745,0
0.005,1,14,408,-4548.185000000589,35.28999999941152,0
0.005,1,15,375,-4548.140000000584,35.33499999941614,0
0.005,1,16,366,-4548.11000000058,35.364999999420434,0
0.005,1,17,381,-4547.935000000575,35.53999999942516,0
0.005,1,18,363,-4547.8100000005925,35.66499999940788,0
0.005,1,19,394,-4547.750000000572,35.72499999942829,0
0.005,1,20,403,-4547.6700000005685,35.80499999943186,0
0.005,1,21,369,-4547.240000000584,36.23499999941669,0
0.005,1,22,369,-4547.125000000579,36.349999999421016,0
0.005,1,23,371,-4546.680000000589,36.79499999941163,0
0.005,1,24,386,-4546.500000000586,36.97499999941465,0
0.005,1,25,396,-4546.140000000583,37.33499999941705,0
0.005,1,26,410,-4546.0250000005735,37.449999999426836,0
0.005,1,27,387,-4545.885000000592,37.589999999408064,0
0.005,1,28,390,-4545.880000000577,37.594999999423635,0
0.005,1,29,365,-4545.52500000058,37.94999999942047,0
0.005,1,30,352,-4545.485000000586,37.98999999941407,0
0.005,1,31,378,-4545.48000000057,37.99499999943055,0
